RespondentID,Study,Age,Sex,EBRIQ01,EBRIQ02,EBRIQ03,EBRIQ04,EBRIQ05,EBRIQ06,EBRIQ07,SUIS01,SUIS02,SUIS03,SUIS04,SUIS05,SUIS06,SUIS07,SUIS08,SUIS09,SUIS10,SUIS11,SUIS12,PSIQ01,PSIQ02,PSIQ03,PSIQ04,PSIQ05,PSIQ06,PSIQ07,PSIQ08,PSIQ09,PSIQ10,PSIQ11,PSIQ12,PSIQ13,PSIQ14,PSIQ15,PSIQ16,PSIQ17,PSIQ18,PSIQ19,PSIQ20,PSIQ21,PSIQ22,PSIQ23,PSIQ24,PSIQ25,PSIQ26,PSIQ27,PSIQ28,PSIQ29,PSIQ30,PSIQ31,PSIQ32,PSIQ33,PSIQ34,PSIQ35
1303985580,1,18.9,Female,2,1,3,2,1,3,1,3,3,5,5,3,1,1,3,1,3,1,3,11,8,7,10,5,2,4,4,2,5,2,6,4,5,5,6,6,7,5,7,6,5,2,2,5,7,4,5,7,4,7,2,3,7,3
1299444988,1,19.8,Female,1,1,3,2,1,3,3,5,2,5,3,5,3,5,5,5,2,4,4,11,11,9,11,11,5,4,9,5,9,6,8,11,11,8,6,10,10,10,6,10,10,11,10,9,10,8,6,6,8,10,6,10,4,9
1316114010,1,51.8,Female,1,2,3,3,3,3,3,4,2,4,4,4,2,4,1,2,2,3,4,5,5,6,6,6,6,4,4,6,3,4,3,6,4,6,1,7,10,7,6,6,9,7,9,6,10,5,9,9,9,8,8,3,9,8
1313443581,1,23.8,Female,1,1,5,4,4,3,3,4,1,4,4,4,2,1,2,2,4,1,3,6,8,6,9,7,3,8,9,5,5,1,6,6,7,5,9,8,8,7,9,7,8,7,8,8,10,6,3,8,8,10,10,11,11,9
1299396662,1,20.2,Female,3,2,4,3,3,3,3,4,2,5,5,5,2,5,5,4,5,5,3,11,5,7,9,6,11,11,11,8,10,3,7,6,8,8,9,11,11,10,7,8,9,11,7,11,11,9,4,6,7,11,9,10,11,8
1291018865,1,20,Female,4,2,4,2,1,4,2,4,4,2,5,3,2,4,2,4,5,5,3,11,9,11,11,10,10,9,10,8,6,6,7,7,6,5,8,11,10,11,9,9,9,9,10,10,7,6,7,5,10,6,3,7,8,3
1309038661,1,26,Female,1,1,3,4,3,2,5,1,1,5,5,3,3,3,5,5,5,5,5,11,8,9,10,11,5,9,9,7,5,3,7,6,5,6,3,4,6,2,6,4,8,9,7,6,6,8,5,7,6,9,7,8,10,6
1310912848,1,27.1,Male,5,3,4,4,4,4,3,2,5,5,4,4,3,5,5,5,5,5,5,11,7,11,11,11,9,9,8,9,8,7,6,9,11,11,3,4,6,8,3,6,6,7,6,7,10,10,6,10,10,9,9,9,9,9
1285536974,1,21.1,Female,4,3,4,3,4,2,3,4,3,4,4,4,4,4,5,3,3,4,4,10,7,8,2,5,9,5,5,4,4,3,6,7,8,8,8,5,7,6,10,9,6,11,5,4,7,6,8,9,10,9,10,7,10,8
1285780650,1,18.7,Female,2,2,4,2,1,3,1,1,2,5,4,5,1,4,5,5,3,5,4,10,10,9,11,9,9,11,10,10,8,11,9,8,9,11,1,11,10,10,1,10,11,11,10,9,10,11,10,11,10,10,9,10,9,11
1285042588,1,19.2,Female,1,1,3,4,1,2,2,4,3,2,5,5,2,3,5,2,4,3,4,11,8,10,10,10,8,10,9,10,6,6,10,10,8,10,1,11,11,8,3,10,11,11,10,11,11,11,11,8,11,10,10,8,11,9
1294293617,1,19.7,Female,3,3,4,2,3,3,3,3,1,3,4,5,3,5,5,4,5,1,4,11,6,10,11,6,8,9,6,6,6,6,6,8,6,6,11,11,10,8,9,8,10,8,10,11,8,8,6,8,11,11,9,1,11,9
1329628209,1,31.4,Female,2,3,3,2,3,3,3,3,4,4,5,5,4,5,3,4,3,5,3,10,8,9,11,9,10,10,10,10,7,3,5,5,6,3,7,9,8,9,8,8,9,9,7,8,5,2,4,8,10,6,6,6,6,6
1287715407,1,18.8,Female,2,2,4,3,2,4,3,3,4,5,5,5,2,4,5,5,5,5,5,10,9,11,10,11,11,11,11,10,6,6,10,10,11,7,9,11,10,7,3,11,11,11,11,11,9,11,10,10,9,11,6,2,10,9
1291498465,1,19.1,Female,4,3,4,3,2,4,3,1,2,5,3,5,2,4,5,4,5,4,4,11,9,10,10,10,9,11,10,9,11,5,4,6,7,5,2,10,10,9,3,9,9,8,9,8,10,11,7,9,10,10,9,10,10,10
1299927969,1,30.8,Male,3,3,3,3,3,2,4,4,4,5,3,5,2,4,,5,4,,3,11,11,11,11,11,11,11,11,11,11,5,5,7,6,7,9,5,5,6,6,10,9,8,9,8,6,6,5,5,8,11,8,10,9,9
1288940736,1,19.1,Male,2,2,3,4,3,4,2,4,3,4,3,4,2,3,4,4,3,4,4,10,10,10,10,10,10,9,10,10,8,8,8,8,8,7,7,10,10,10,7,9,9,9,9,9,9,9,6,8,8,3,3,3,3,3
1302564121,1,22.7,Female,2,1,3,4,1,1,2,3,4,5,5,4,3,1,2,5,4,1,3,10,11,6,11,11,10,10,9,10,7,2,8,11,11,10,3,10,10,9,3,10,11,11,8,9,11,9,9,9,10,10,10,11,11,9
1286942818,1,24.7,Female,3,3,4,3,2,2,3,5,2,4,3,3,2,5,3,2,2,1,4,10,6,7,2,8,10,10,6,6,9,7,5,8,9,8,9,9,8,9,7,11,11,11,11,11,11,8,8,11,11,10,9,9,2,10
1300044054,1,,Male,2,3,4,3,2,1,3,3,3,4,3,3,3,3,3,3,3,3,3,11,1,11,1,11,7,9,10,6,4,7,8,4,5,6,6,9,8,7,6,8,7,7,7,10,6,6,9,6,7,9,8,8,7,7
1302697336,1,38.9,Male,4,4,2,3,5,2,4,1,5,3,5,1,1,1,1,1,5,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11
1298379128,1,19.9,Female,3,2,3,4,3,3,2,3,2,3,5,3,2,4,2,3,4,1,3,11,9,10,11,8,7,6,5,7,6,4,2,7,4,5,6,8,4,7,6,6,6,5,5,4,9,11,6,10,8,7,9,5,11,9
1313504364,1,41.8,Female,2,2,3,5,1,2,2,2,1,2,5,5,4,2,4,5,5,5,5,11,9,11,9,11,6,3,9,3,9,6,9,7,9,9,3,11,11,11,7,11,10,10,10,9,11,11,7,10,11,8,9,8,9,6
1296791150,1,21.7,Female,2,3,2,2,2,2,3,2,3,1,3,4,2,4,2,3,3,3,3,10,7,8,10,9,5,6,2,4,3,1,4,1,4,3,1,6,3,3,2,3,5,6,5,4,2,5,2,3,3,3,6,4,5,5
1294360875,1,19.8,Female,2,3,2,4,4,2,3,4,2,5,4,2,2,3,,4,2,5,5,6,5,7,10,9,8,6,9,9,4,4,5,7,4,4,4,11,10,8,10,3,4,6,2,4,8,6,4,8,7,7,9,8,4,5
1289262116,1,19.5,Female,1,2,1,1,1,1,2,5,3,4,5,4,1,3,4,4,3,2,5,9,7,6,10,6,8,8,3,4,8,10,9,10,10,10,2,6,8,7,4,8,4,8,3,6,10,10,7,7,10,6,8,9,10,10
1330326359,1,35.8,Female,3,4,4,2,3,3,2,2,2,3,2,3,1,4,1,3,3,3,4,8,7,5,9,6,5,4,10,6,8,2,4,2,3,3,9,8,9,8,6,6,8,10,4,5,8,3,5,4,7,8,8,3,4,9
1295746743,1,18.6,Female,2,2,4,4,2,4,2,4,2,4,5,5,4,4,2,2,3,4,2,10,5,7,10,9,10,9,10,8,10,4,8,7,10,7,1,7,8,5,3,8,9,9,2,6,6,5,8,6,8,9,9,4,7,8
1286822092,1,19.5,Female,3,3,2,2,2,2,2,1,3,5,5,5,3,3,5,3,4,3,4,11,7,8,11,11,5,5,6,4,5,4,6,5,7,5,6,6,7,11,4,7,8,7,8,8,7,5,1,5,7,11,10,8,9,8
1295436175,1,29.1,Female,4,4,4,5,4,5,4,5,3,5,5,2,1,5,4,3,2,2,5,8,9,10,9,10,10,10,10,10,10,3,6,4,5,6,7,10,9,10,10,7,8,6,7,7,6,7,4,8,9,4,8,8,1,10
1301285141,1,22.2,Male,3,2,1,4,2,2,2,5,3,3,1,1,1,3,1,1,1,3,3,9,6,10,11,10,11,11,7,9,11,4,9,9,10,10,9,7,10,5,7,11,11,11,8,11,10,11,1,8,11,10,9,5,7,10
1293046137,1,19.2,Female,2,2,3,4,1,4,3,2,1,5,5,4,1,3,5,4,4,3,2,10,8,6,4,6,9,4,4,5,3,3,3,7,4,6,3,7,9,6,8,4,3,8,7,5,7,10,6,4,9,10,10,7,10,4
1300671744,1,53.9,Female,1,2,1,1,1,1,1,4,2,3,1,4,1,3,3,2,4,2,3,8,9,9,7,9,9,9,9,7,8,9,9,8,8,9,9,9,9,3,9,9,8,8,9,9,8,9,9,10,9,2,2,5,2,2
1290119217,1,20.2,Female,3,3,2,4,1,2,4,4,2,3,4,5,1,4,5,2,4,4,2,10,7,8,10,6,8,11,5,9,7,6,4,5,8,4,2,9,4,8,7,7,9,8,6,4,3,11,8,4,10,8,5,9,10,10
1300403028,1,57.5,Female,1,1,2,4,1,2,2,5,1,4,,4,1,4,4,4,3,1,3,6,9,9,6,9,8,8,9,7,8,2,3,2,3,3,9,7,9,7,9,8,8,8,8,8,4,3,4,3,4,4,4,5,4,5
1297003759,1,19.6,Female,3,2,4,3,3,4,3,2,3,5,4,3,2,5,4,2,4,4,2,10,9,6,3,9,7,10,10,10,6,4,4,9,8,6,5,8,9,10,9,10,7,10,10,9,9,10,2,10,11,10,4,6,10,9
1309982923,1,58.9,Male,1,1,1,2,1,1,2,3,1,1,5,5,1,5,2,1,4,2,4,11,11,11,11,11,11,11,11,8,8,5,11,9,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,10,6,6
1294189401,1,19.8,Female,2,2,2,4,3,2,3,5,5,5,5,5,3,5,5,5,4,4,4,11,4,7,9,5,6,5,8,6,4,7,4,5,4,3,3,10,4,5,6,4,6,5,6,10,4,10,3,5,7,11,8,8,2,8
1288458121,1,20.3,Female,2,2,3,4,2,3,3,4,2,5,5,3,2,5,2,4,2,3,4,8,6,5,10,5,10,10,6,9,9,9,4,6,8,5,1,9,6,8,4,10,10,10,7,10,10,10,10,9,10,7,10,3,8,6
1286824792,1,19.7,Male,1,1,1,4,2,2,2,2,5,5,5,4,3,2,3,4,3,5,5,8,9,11,11,11,8,10,11,11,10,3,10,11,11,10,11,10,7,11,4,10,10,11,11,8,10,7,8,5,7,8,11,4,11,4
1298331547,1,21.1,Female,2,3,3,4,2,2,2,3,3,5,5,4,5,5,4,4,4,5,4,11,7,10,6,9,3,4,5,3,4,5,9,10,9,9,9,9,9,8,8,6,7,8,6,7,9,10,3,3,9,10,6,3,7,9
1296300194,1,23.2,Male,2,2,2,3,1,1,1,2,1,1,1,3,1,1,1,2,,1,2,8,8,8,8,8,5,9,8,4,4,4,3,5,3,7,1,7,4,4,2,7,7,8,4,5,4,4,4,5,7,10,8,10,1,3
1294309982,1,19.4,Female,2,1,4,3,1,4,1,4,4,5,5,5,1,5,5,5,5,3,5,11,7,9,11,8,10,11,11,6,11,3,4,8,9,3,4,10,10,11,6,11,10,10,11,7,10,11,6,10,10,10,10,10,11,8
1302699403,1,57.6,Female,1,1,3,2,1,3,2,1,1,5,5,5,3,5,5,5,3,3,5,11,6,11,11,11,11,9,11,9,11,9,11,9,11,9,10,6,10,10,6,9,10,11,9,9,9,9,1,7,11,8,8,8,1,8
1289213618,1,29.1,Female,4,4,4,1,5,5,3,4,4,5,3,5,4,5,3,1,5,3,4,7,5,9,5,7,11,4,6,11,8,5,6,8,8,10,6,6,6,8,6,4,6,4,5,7,4,3,2,9,7,8,3,1,1,6
1287440399,1,21,Male,1,1,4,3,1,2,1,2,4,3,5,4,1,4,4,3,5,1,4,11,11,10,10,9,7,7,8,6,7,1,4,3,5,2,4,6,7,7,6,9,10,9,11,10,9,6,7,7,8,7,9,6,9,6
1286487440,1,20.6,Female,3,3,4,4,3,3,4,2,1,2,3,4,2,3,2,4,3,1,2,7,3,4,4,2,5,9,7,8,8,3,4,4,5,7,3,8,7,9,9,8,8,9,10,10,8,8,5,3,6,10,9,10,9,10
1298689302,1,19.2,Female,4,3,5,4,4,4,4,2,3,3,5,4,2,4,2,3,4,4,3,10,9,6,9,8,7,8,2,2,5,6,1,4,7,4,2,7,6,7,2,6,5,8,8,9,8,9,4,9,9,8,9,4,6,8
1305434787,1,52.2,Female,2,4,2,4,1,1,5,1,3,3,3,1,1,5,1,4,3,5,4,11,11,11,11,11,6,6,6,6,6,8,6,6,6,6,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3
1290553403,1,22,Female,4,4,3,2,5,2,4,4,4,4,5,4,2,5,5,4,4,4,5,11,8,9,11,9,11,11,11,11,11,10,10,11,11,10,9,7,8,8,7,10,10,10,10,10,10,6,8,10,9,4,2,6,1,10
1284956020,1,19.5,Female,2,2,4,3,2,3,2,3,4,2,4,5,2,5,3,2,5,2,4,11,9,9,11,10,7,7,9,7,8,2,5,4,5,5,2,9,4,8,5,8,6,8,7,5,8,4,4,2,7,9,7,9,10,9
1300301585,1,23.5,Female,1,1,4,3,1,2,1,5,2,5,4,5,2,3,4,4,4,3,3,10,10,9,11,9,9,9,9,9,9,3,3,4,3,4,3,5,5,5,3,6,6,6,5,5,7,4,6,5,5,10,7,5,10,5
1298419149,1,21,Male,2,2,1,3,2,1,2,3,2,1,4,4,1,2,1,1,4,3,4,7,8,9,8,4,8,7,9,6,3,2,5,3,6,3,7,7,8,9,6,9,10,8,9,6,7,7,8,10,8,6,1,1,3,8
1284962450,1,21.7,Female,1,1,2,1,1,1,1,5,4,3,2,4,2,3,5,3,3,2,3,9,8,7,8,8,6,6,6,3,4,4,4,4,4,4,2,3,3,7,3,8,9,9,8,9,6,3,3,2,6,2,2,2,2,2
1305389498,1,20.2,Female,3,3,4,3,4,4,4,3,4,4,4,4,3,2,4,4,4,5,4,7,5,9,11,6,3,6,9,3,3,3,5,8,6,7,9,7,8,5,4,10,10,10,9,10,10,11,9,8,9,9,9,8,3,6
1302577879,1,24.9,Female,2,4,1,4,1,1,4,4,3,5,5,4,1,5,5,5,4,5,5,10,10,8,9,10,4,7,5,4,8,3,1,4,2,3,7,10,10,10,9,8,9,9,7,9,9,9,7,9,9,7,7,6,7,6
1294489788,1,19,Female,1,1,3,3,1,1,1,5,3,4,5,5,2,4,4,4,4,3,4,10,9,9,10,9,4,8,5,5,2,1,4,3,6,8,6,3,9,5,3,9,7,9,6,6,9,9,8,6,9,10,10,7,8,6
1294519210,1,19.6,Male,3,2,4,2,2,3,2,4,2,2,2,2,1,3,4,3,2,3,4,9,8,7,10,10,6,9,6,8,7,7,5,8,9,9,5,9,8,9,7,10,8,10,8,10,10,10,8,9,10,2,7,1,3,1
1285499152,1,19.8,Female,1,1,1,4,2,2,3,2,2,5,4,4,2,2,4,2,3,3,4,9,8,9,4,5,7,8,2,9,4,8,6,8,8,3,4,9,7,3,9,5,9,4,8,7,8,7,1,9,10,9,7,4,1,8
1309048213,1,27.7,Male,1,1,4,5,3,1,5,5,5,1,3,5,1,1,4,5,5,5,5,11,11,11,11,11,10,11,1,11,6,1,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1294583514,1,19,Female,1,2,2,4,1,1,1,2,4,3,5,5,2,1,3,4,3,5,5,10,4,5,10,6,3,4,5,3,5,2,2,2,4,4,1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,5,6,4,5,9
1314579383,1,34.4,Female,2,3,1,2,1,1,2,3,3,3,4,3,2,4,4,3,4,4,3,10,10,10,10,10,10,10,10,10,10,10,2,5,2,5,3,8,9,7,8,5,6,6,6,3,8,8,8,8,8,8,8,8,11,4
1303946159,1,20.3,Female,1,2,1,1,1,1,1,4,3,5,5,4,2,2,1,1,3,4,2,11,9,7,11,7,9,8,11,7,11,3,4,6,7,5,1,8,7,6,3,9,7,7,7,8,10,8,2,8,7,9,8,10,11,9
1315077822,1,45.7,Female,5,5,5,4,5,5,5,2,5,5,1,5,1,5,4,4,4,2,5,11,11,11,10,6,6,9,5,8,8,4,4,3,7,6,9,9,10,8,10,10,10,8,7,9,9,11,10,2,6,7,4,7,4,4
1308885370,1,20.8,Female,2,3,4,3,3,4,3,2,3,5,5,5,2,5,4,3,5,5,4,11,7,11,10,10,5,9,9,6,9,9,5,7,5,3,2,10,10,9,7,11,11,11,11,11,11,11,10,11,11,11,11,5,9,7
1312654594,1,22.1,Female,4,4,5,3,4,4,4,5,3,3,1,2,1,4,5,2,3,5,1,7,3,4,7,7,2,6,6,5,2,7,7,5,8,7,1,9,6,11,8,8,1,7,8,9,9,10,7,3,7,7,4,7,2,9
1292536147,1,19,Male,2,3,3,3,2,3,2,2,4,5,4,3,2,2,4,4,3,3,4,9,4,7,9,7,3,5,2,3,5,3,4,5,7,7,1,9,5,8,2,11,5,7,8,8,8,5,3,9,9,8,8,9,9,9
1294554193,1,19,Female,3,2,5,3,2,3,2,1,2,5,5,5,2,3,5,3,5,4,4,11,8,9,10,9,9,9,8,7,7,3,3,6,8,3,2,11,7,9,2,11,9,10,10,8,10,9,7,11,9,10,9,7,5,7
1286930216,1,18.7,Female,2,2,3,3,1,2,1,4,1,5,5,5,2,5,4,3,5,3,5,9,6,5,9,8,4,10,9,9,4,2,4,6,5,2,1,9,9,8,4,6,8,7,9,8,10,9,5,9,9,9,6,3,3,7
1300562798,1,19.5,Female,2,3,3,4,3,2,5,5,4,3,3,4,4,5,5,5,5,5,3,11,10,11,11,10,8,10,10,10,10,5,3,9,9,9,5,11,7,11,8,3,8,9,8,9,10,4,8,6,9,9,7,10,1,5
1289949377,1,44,Female,2,3,4,3,2,3,4,4,2,4,5,4,1,5,3,4,4,4,5,10,9,9,8,9,10,9,10,10,8,4,10,2,9,9,9,10,10,10,9,9,10,10,9,8,10,5,9,9,8,4,3,3,3,3
1295591978,1,20.5,Female,2,1,3,3,1,4,1,3,1,4,3,3,2,4,4,5,3,3,5,9,7,8,5,7,9,8,9,9,8,1,3,5,4,1,4,6,5,4,3,2,8,8,9,7,8,9,6,8,7,9,10,10,10,9
1314443356,1,44,Male,3,3,3,3,2,2,3,1,1,1,4,3,3,2,1,1,1,1,1,9,8,11,11,11,11,11,11,11,11,7,9,9,8,9,9,10,11,11,10,9,10,9,10,8,4,5,5,6,6,4,4,4,4,4
1312606112,1,24,Female,2,1,3,3,2,2,3,4,4,5,5,5,3,5,5,5,5,5,5,11,10,10,11,8,11,10,10,11,10,4,8,9,10,9,10,10,11,5,11,10,10,10,11,11,11,10,7,11,11,11,10,1,10,1
1309884676,1,30.5,Male,2,2,3,2,3,3,2,1,3,2,1,3,3,4,1,4,4,4,1,11,11,11,11,11,10,10,11,11,10,10,8,9,11,9,3,8,9,8,7,9,9,10,8,10,11,11,1,9,5,10,9,1,9,8
1286302266,1,20.6,Female,4,4,4,4,4,4,4,4,1,2,1,3,3,3,3,3,3,5,3,8,8,8,9,7,9,9,9,5,9,5,5,5,5,9,1,8,4,8,1,8,8,8,8,8,11,11,3,3,8,8,8,8,11,3
1295412418,1,29.5,Female,1,1,3,4,1,3,3,2,2,2,3,2,1,2,4,2,2,3,3,9,11,11,11,11,9,9,9,9,9,8,6,8,8,8,3,4,3,4,3,9,9,9,11,7,10,5,3,6,7,10,11,11,10,10
1290415640,1,20.9,Female,3,4,4,3,4,3,2,5,3,5,4,4,4,3,4,2,3,2,2,10,10,11,10,10,7,9,9,8,9,2,9,4,3,8,3,9,11,10,7,10,9,10,10,11,6,9,2,3,9,9,9,9,9,9
1285517187,1,18.7,Female,1,1,3,3,1,3,2,4,1,5,5,5,1,5,5,4,4,3,5,9,8,6,11,9,6,9,7,8,5,4,3,6,3,3,1,7,7,9,7,4,7,5,7,8,10,10,9,8,10,9,9,2,2,4
1302984728,1,19.2,Female,2,2,2,4,1,1,2,3,1,4,3,1,1,1,3,3,2,1,3,8,2,7,8,4,8,3,9,7,3,2,7,6,9,9,1,6,8,8,2,6,6,9,6,8,3,2,8,10,2,6,4,5,3,2
1287493133,1,20.2,Female,1,1,1,4,4,1,3,4,3,5,5,5,1,5,3,5,5,1,1,11,4,10,11,10,9,9,7,9,9,8,5,10,9,8,4,10,10,10,2,11,10,3,10,2,11,11,11,11,9,10,7,10,10,10
1309470141,1,30.4,Male,3,2,3,4,3,4,3,2,1,4,1,4,3,3,5,2,3,1,5,10,10,9,10,9,4,6,5,4,4,2,1,2,2,3,2,2,3,4,3,2,2,2,3,4,6,4,2,7,2,5,6,8,3,4
1303907547,1,20.6,Female,2,2,3,4,2,3,3,4,2,4,4,4,2,4,2,2,3,4,3,9,3,7,11,6,9,5,9,6,5,2,5,8,10,5,3,10,9,9,3,8,6,6,9,10,10,3,2,8,9,10,7,9,11,7
1300910838,1,40.3,Female,2,2,2,1,1,1,1,4,2,5,3,3,4,2,4,4,4,3,3,9,8,6,9,8,2,5,6,4,6,2,3,1,1,1,2,1,6,2,1,5,2,3,6,6,6,3,9,8,6,5,2,7,9,5
1303389776,1,19.9,Male,1,1,2,3,3,2,2,1,3,4,3,2,4,5,2,4,3,2,1,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,10,10,10,10,10,7,7,7,7,7,10,10,10,10,10,3,3,3,3,3
1287085733,1,20.6,Female,2,3,1,4,1,1,2,2,3,5,5,5,3,5,4,5,5,5,5,11,9,10,11,11,10,8,10,9,9,4,3,7,8,9,2,5,3,5,3,6,5,3,4,5,10,10,5,9,8,6,7,9,6,5
